,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,12,0.9162207227955587,0.6520605683326721,25,0.1,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2
