,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,83,0.9080525361636912,0.6346142888069153,250,0.0001,"[64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
