,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,42,1.0667934093354225,0.8446479439735413,25,0.1,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
