,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,23,15.122653442391846,0.1477270871400833,25,1e-06,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
