,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,75,0.9214919300828004,0.6306675672531128,250,0.0001,"[128, 64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
