,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,33,1.1283526834705915,0.5273647904396057,25,0.0001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
