,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,11,11.676542113034083,0.32532790303230286,25,1e-06,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
