,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,61,0.8899715207507639,0.6842213869094849,250,0.01,"[128, 64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
