,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,85,0.9191660388211988,0.7469037175178528,250,0.01,"[64, 32, 16, 8, 4, 2]",25,256,0.2,5,val_loss
