,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,7,0.9473993605129483,0.6775959134101868,25,0.01,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
