,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,91,0.9038082796742135,0.6061626672744751,250,0.0001,"[64, 32, 16, 8, 4, 2]",50,256,0.2,5,val_loss
