,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,26,1.1414165788568076,0.4796542525291443,25,0.001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2
