,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,43,0.898512716401947,0.6372710466384888,25,0.01,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
