,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,62,0.9302324210248204,0.5208224654197693,250,0.001,"[128, 64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
