,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,12,1.255521538226048,0.0,250,0.1,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
