,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,65,13.90724845746219,0.16198624670505524,25,1e-06,"[256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2
