,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,38,1.0705603503475527,0.6668820381164551,25,0.001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2
