,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,86,1.2620060414205765,0.07074481248855591,250,0.001,"[64, 32, 16, 8, 4, 2]",25,256,0.2,5,val_loss
