,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,7,0.9166533274286518,0.575372576713562,250,0.0001,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2,5,val_loss
