,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,93,0.876652784369869,0.6335981488227844,250,0.01,"[64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
