,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,14,0.9707783972767123,0.590196967124939,250,0.001,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
