,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,70,11.640006707793443,0.3867911100387573,25,1e-05,"[256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
