,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,0,0.9245092612024176,0.6681753993034363,250,0.1,"[64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
