,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,32,0.8960150979630962,0.6418869495391846,25,0.001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
