,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,59,14.332032709678368,0.23765632510185242,25,1e-06,"[256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
