,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,94,0.895966876648576,0.611840546131134,250,0.001,"[64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
