,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,69,1.107952816580799,0.498510479927063,25,0.0001,"[256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
