,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,49,0.8914679185687513,0.5828208923339844,250,0.01,"[256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2,5,val_loss
