,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,35,14.973969069957281,0.19082754850387573,25,1e-06,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",25,256,0.2
