,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,45,8.93499046896088,1.1920928955078125e-07,25,0.0001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
