,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,1,1.2548719487347022,2.2608919607591815e-06,250,0.01,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
