,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,80,1.261794107485056,4.76837158203125e-07,250,0.1,"[64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
