,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,82,0.985690901127098,0.40569114685058594,250,0.001,"[64, 32, 16, 8, 4, 2]",5,256,0.2,5,val_loss
