,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,92,0.9758735916318474,0.7585147023200989,25,0.001,"[128, 64, 32, 16, 8, 4, 2]",100,256,0.2
