,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,77,1.2548649190015677,2.384185791015625e-07,250,0.01,"[128, 64, 32, 16, 8, 4, 2]",200,256,0.2,5,val_loss
