,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,95,0.950631877666531,0.6415866017341614,250,0.0001,"[64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
