,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,37,0.9021879457719529,0.6813691258430481,25,0.01,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2
