,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,5,14.63606042026403,0.1819731742143631,25,1e-06,"[1024, 512, 256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2
