,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,72,0.9262218735463,0.6507725119590759,250,0.1,"[128, 64, 32, 16, 8, 4, 2]",100,256,0.2,5,val_loss
