,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,68,0.9328459663749391,0.48378702998161316,25,0.001,"[256, 128, 64, 32, 16, 8, 4, 2]",100,256,0.2
