,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,29,11.151940064202,0.2759256064891815,25,1e-06,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2
