,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob,patience,early stopping metric
0,76,0.9192476794570253,0.7234023213386536,250,0.1,"[128, 64, 32, 16, 8, 4, 2]",200,256,0.2,5,val_loss
