,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,48,1.2554109981460315,4.76837158203125e-07,25,0.1,"[256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2
