,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,39,8.915533061090185,0.0,25,0.0001,"[512, 256, 128, 64, 32, 16, 8, 4, 2]",50,256,0.2
