,model,test mse,test preds std,epochs,learning rate,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,52,7.177263937345225,0.7504060864448547,25,1e-05,"[256, 128, 64, 32, 16, 8, 4, 2]",5,256,0.2
